Original File name,Location,Suppliers Reference,Title,Description,Year,Creator,Keywords,caption,image_id,IMAGE LINK
5638.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/69,"Royal tour, possibly Kandahar Island","The Duke and Duchess of Connaught and their royal entourage receive a guided tour, probably on Kandahar Island.",1910,,"Zambia
Northern Rhodesia","Royal tour, possibly Kandahar Island",115775,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=115775&width=300&format=jpeg
5639.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/70,A donkey for the Duke of Connaught,Uniformed military personnel prepare a saddled donkey for the Duke of Connaught to ride.,1910,,"Zambia
Northern Rhodesia",A donkey for the Duke of Connaught,122066,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=122066&width=300&format=jpeg
5641.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/73,The Duchess of Connaught on tour,"The Duchess of Connaught and a member of her royal entourage shelter from the sun beneath parasols on a rocky plain, probably near Livingstone.",1910,,"Zambia
Northern Rhodesia",The Duchess of Connaught on tour,114890,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114890&width=300&format=jpeg
5640.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/74,Lady with a chained monkey,"A lady, identified by one source as Princess Patricia, the Duke of Connaught's daughter, kneels on the ground to stroke a chained monkey during a royal visit to Livingstone.",1910,,"Zambia
Northern Rhodesia",Lady with a chained monkey,116233,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=116233&width=300&format=jpeg
5642.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/79,Wearing a foliage hat,"A member of the Duke of Connaught's royal entourage strikes a comical pose, wearing what appears to be a hat constructed from leaves.",1910,,"Zambia
Northern Rhodesia",Wearing a foliage hat,113993,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=113993&width=300&format=jpeg
5643.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/81,Visiting the grave of Cecil Rhodes,"The Duke and Duchess of Connaught visit the grave of Cecil Rhodes, located in the Matopos Hills.",1910,,"Zimbabwe
Southern Rhodesia",Visiting the grave of Cecil Rhodes,114058,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114058&width=300&format=jpeg
5644.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/84,Entrance to a Presentation of Address,"An African man, dressed in a Western-style suit, adjusts a long staff at the entrance to a Presentation of Address for the Duke and Duchess of Connaught, probably at Gwelo, Southern Rhodesia. Arriving guests file past him along a red carpet.",1910,,"Zimbabwe
Southern Rhodesia",Entrance to a Presentation of Address,119781,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=119781&width=300&format=jpeg
5645.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/94,Cavalry parade for the Duke of Connaught,"A British cavalry regiment lines up for a parade held in honour of the Duke and Duchess of Connaught. The courtyard is decorated with flags from around the British Empire. Probably Salisbury, circa 17 November 1910.

Notes from a printed itinerary of the visit:
Thursday, November 17 (Public Holiday)
Morning. Salisbury. Arrive.
Drill Hall, Presentation of Address, Volunteer Review. Khaki Uniform.
Afternoon. Government House, Reception.",1910,,"Zimbabwe
Southern Rhodesia",Cavalry parade for the Duke of Connaught,120550,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=120550&width=300&format=jpeg
5646.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/97,Duchess of Connaught with the Mayor of Salisbury,"The Duchess of Connaught, followed by her husband and daughter, is escorted along a red carpet by the Mayor of Salisbury at a welcome reception.",1910,,"Zimbabwe
Southern Rhodesia",Duchess of Connaught with the Mayor of Salisbury,119906,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=119906&width=300&format=jpeg
5647.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/98,Duke of Connaught inspects the British South Africa Police,"The Duke of Connaught salutes as he rides out to inspect a regiment of British South Africa Police, Salisbury, Southern Rhodesia.",1910,,"Zimbabwe
Southern Rhodesia",Duke of Connaught inspects the British South Africa Police,119893,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=119893&width=300&format=jpeg
5648.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/101,Inspection of the British South Africa Police,"The Duke of Connaught inspects a line-up of police officers and cadets of the British South Africa Police at a police camp in Salisbury. 18 November 1910.

Notes from a printed itinerary of the visit:
Friday, November 18
Morning, Police Camp, Inspection of British South Africa Polica, Khaki Uniform.",1910,,"Zimbabwe
Southern Rhodesia",Inspection of the British South Africa Police,118930,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=118930&width=300&format=jpeg
5649.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/102,Crowd for the Duke of Connaught,"A large crowd of African civilians gather outside a church, probably in Salisbury, for the reception of the Duke of Connaught.",1910,,"Zimbabwe
Southern Rhodesia",Crowd for the Duke of Connaught,120161,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=120161&width=300&format=jpeg
5650.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/103,Freetown from the sea,"View of Freetown surrounded by mountains. ""Sierra Leone Coaling Company"" is visible on one of the harbourside buildings.",1910,,Sierra Leone,Freetown from the sea,120312,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=120312&width=300&format=jpeg
5651.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/105,Duke of Connaught meets an African chief,"The Duke of Connaught shakes hands with an African chief whilst attending an outdoor reception by Bechuanaland leaders. 24 November 1910.

Notes from a printed itinerary of the visit:
Thursday, November 24
9.10 A.M. to 11.10 A.M. Gaberones. Reception of Khama and other Bechuanaland  Chiefs. Plain clothes.",1910,,"Botswana
Bechuanaland",Duke of Connaught meets an African chief,119894,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=119894&width=300&format=jpeg
5652.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/109,African women at a royal reception,"The Duchess of Connaught addresses a group of local African women dressed in Western-style clothing at an outdoor reception by Bechuanaland chiefs. 24 November 1910.

Notes from a printed itinerary of the visit:
Thursday, November 24
9.10 A.M. to 11.10 A.M. Gaberones. Reception of Khama and other Bechuanaland  Chiefs. Plain clothes.",1910,,"Botswana
Bechuanaland",African women at a royal reception,121486,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=121486&width=300&format=jpeg
5653.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/111,Duke of Connaught watches an African dance,"An African woman performs a dance for the Duke and Duchess of Connaught at an outdoor reception by Bechuanaland chiefs. 24 November 1910.

Notes from a printed itinerary of the visit:
Thursday, November 24
9.10 A.M. to 11.10 A.M. Gaberones. Reception of Khama and other Bechuanaland  Chiefs. Plain clothes.",1910,,"Botswana
Bechuanaland",Duke of Connaught watches an African dance,119891,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=119891&width=300&format=jpeg
5654.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/112,Two Bechuanaland chiefs,"Two finely dressed Bechuanaland chiefs stand facing each other at an outdoor reception held for the Duke and Duchess of Connaught. One wears a crown and carries a staff; the other, a feathered hat and curved sword. 24 November 1910.

Notes from a printed itinerary of the visit:
Thursday, November 24
9.10 A.M. to 11.10 A.M. Gaberones. Reception of Khama and other Bechuanaland  Chiefs. Plain clothes.",1910,,"Botswana
Bechuanaland",Two Bechuanaland chiefs,114263,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114263&width=300&format=jpeg
5655.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/113,Bechuanaland chiefs await the Duke of Connaught,"A number of finely dressed Bechuanaland chiefs assemble to receive the Duke of Connaught at an outdoor reception. 24 November 1910.

Notes from a printed itinerary of the visit:
Thursday, November 24
9.10 A.M. to 11.10 A.M. Gaberones. Reception of Khama and other Bechuanaland  Chiefs. Plain clothes.",1910,,"Botswana
Bechuanaland",Bechuanaland chiefs await the Duke of Connaught,121002,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=121002&width=300&format=jpeg
5656.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/114,Bechuanaland chiefs,"A group of finely dressed Bechaunaland chiefs pose for the camera holding staffs at an outdoor reception held for the Duke of Connaught.  24 November 1910.

Notes from a printed itinerary of the visit:
Thursday, November 24
9.10 A.M. to 11.10 A.M. Gaberones. Reception of Khama and other Bechuanaland  Chiefs. Plain clothes.",1910,,"Botswana
Bechuanaland",Bechuanaland chiefs,121001,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=121001&width=300&format=jpeg
5657.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/115,Travelling in a portable hammock,"A smiling man is carried along in a portable hammock by a procession of South African naval officers, shortly before boarding the Balmoral Castle. 

Notes from a printed itinerary of the visit:
Friday, December 2
12.35 P.M. Durban. Arrive. Frock coat and tall hat.
12.45 P.M. Town Hall, Presentation of Address.
Lunch on board.
Afternoon. D.L.I. Headquarters. Reception given by Durban Light Infantry. Uniform- blue frock coat and tall hat.
Sleep on board the ""Balmoral Castle"".",1910,,South Africa,Travelling in a portable hammock,119897,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=119897&width=300&format=jpeg
5658.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/116,Duchess of Connaught in a portable chair,"The Duchess of Connaught is carried along in a portable chair by a procession of South African naval officers, shortly before boarding the Balmoral Castle. 

Notes from a printed itinerary of the visit:
Friday, December 2
12.35 P.M. Durban. Arrive. Frock coat and tall hat.
12.45 P.M. Town Hall, Presentation of Address.
Lunch on board.
Afternoon. D.L.I. Headquarters. Reception given by Durban Light Infantry. Uniform- blue frock coat and tall hat.
Sleep on board the ""Balmoral Castle"".",1910,,South Africa,Duchess of Connaught in a portable chair,119907,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=119907&width=300&format=jpeg
5659.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/117,Crew of the S.S. Balmoral Castle,"The Duke and Duchess of Connaught (second row) assemble for a photograph on deck with the crew of the S.S. Balmoral Castle. Highly decorated servicemen are positioned near the front, whilst lower-ranking officers gather at the back, c. 2 December 1910.

Notes from a printed itinerary of the visit:
Saturday, December 3
Morning. Durban. Inspection of Volunteers, Technical Institute, Foundation Stone.
1 P.M. Town Hall, Lunch (Municipality). Uniform- blue frock coat.
3 P.M. Leave for England. The party will call at Las Palmas on or about December 20, and will arrive at Portsmouth on December 27.",1910,,South Africa,Crew of the S.S. Balmoral Castle,120175,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=120175&width=300&format=jpeg
5660.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/125,British officers aboard the S.S. Balmoral Castle,Four British officers in full military regalia pose for the camera aboard the S.S. Balmoral Castle.,1910,,,British officers aboard the S.S. Balmoral Castle,120832,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=120832&width=300&format=jpeg
5661.tif,British Empire and Commonwealth Collections at Bristol Archives,1995/076/1/4/1/126,Monkey and lemur aboard the S.S. Balmoral Castle,A chained monkey and lemur sit together on the deck of the S.S. Balmoral Castle.,1910,,,Monkey and lemur aboard the S.S. Balmoral Castle,118031,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=118031&width=300&format=jpeg
